"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","MOZ.IM.NGA.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.4662035858277793","1.067491194213829","0.9060663547697268","0.8151258204341457","0.9272288835864423","0.9505233918732536","0.9533381403420163","1.031064857160166","1.103535447442834","0.5335530208142406","0.9887327094921612","1.120900706325133","1.275615241942364","1.452031919180833","1.620766277163427","1.576271617820896","1.482749678053967","","","",""
"IMF.STA:FFS(1.0.2)","DEU.IM.NGA.POGDP_PT.A","OBS_VALUE","Germany","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.1838668286863495","0.2097341186419174","0.2086749824421631","0.1794757993125502","0.1745236582226348","0.166859299391662","0.3981318953682374","0.451812804454251","0.003357356297001018","0","0.001746557608938521","0.006440653986575805","0.01094217256110407","0.01529363548546093","0.01940512912338062","0.02305687030376926","0.02647892607404052","","","",""
"IMF.STA:FFS(1.0.2)","PAK.IM.NGA.POGDP_PT.A","OBS_VALUE","Pakistan","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.7714564712095407","0.7125431013667877","0.8555134163460468","0.9227365394469408","0.9198234435543046","0.9776361221984669","0.9085237690413528","1.021111956043714","1.184533687948657","0.565895869983022","0.4929042144849359","","","","","","","","","",""
"IMF.STA:FFS(1.0.2)","VEN.IM.NGA.POGDP_PT.A","OBS_VALUE","Venezuela, República Bolivariana de","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","2.601842173556538","2.91886837724857","2.91905956953075","2.93701140412245","3.433855867458254","4.468648724383397","3.57124091298957","3.179160215895477","2.852717025023637","3.110857546822887","3.408829787228705","3.575827909319849","3.690916430290539","","","","","","","",""
"IMF.STA:FFS(1.0.2)","GHA.IM.NGA.POGDP_PT.A","OBS_VALUE","Ghana","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0.01780257607476237","0.2243814022465414","0.1231341026779215","0.2084498054274101","0.3589783609934778","0.3551167215180742","0.3615663110467572","0.44812610359285","0.381598656805099","0.315408068471447","0.3254705758960906","0.3277272343230002","0.3358059329400349","0.3292112091748221","0.3219024644745596","0.3140291004479692","","","",""
"IMF.STA:FFS(1.0.2)","PRY.IM.NGA.POGDP_PT.A","OBS_VALUE","Paraguay","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","CAN.IM.NGA.POGDP_PT.A","OBS_VALUE","Canada","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.8587791497387157","0.9204381509964843","0.8921129766770307","1.004419163552734","1.019964764699986","0.9929511406790887","0.9435802368486243","0.7054182873594744","0.4871821842806992","0.4160901838717581","0.3896278672939151","0.3701484611135473","0.3689222282358776","0.3719090335279847","0.3743406628535341","0.3729580225293517","0.370607080336338","","","",""
"IMF.STA:FFS(1.0.2)","KHM.IM.NGA.POGDP_PT.A","OBS_VALUE","Cambodia","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","SLV.IM.NGA.POGDP_PT.A","OBS_VALUE","El Salvador","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0.00008194706219782021","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","KAZ.IM.NGA.POGDP_PT.A","OBS_VALUE","Kazakhstan, Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","1.099145008065203","1.644132861620101","1.532458860594404","1.451432007551958","1.416350078057063","1.640651499060116","1.69157228609874","2.386677855348492","2.235029604441569","1.995901532602512","1.950350349900348","1.649423643986677","1.557925245613477","1.476453903725174","1.479461629984355","1.46709133525401","1.443765157225283","","","",""
"IMF.STA:FFS(1.0.2)","GUY.IM.NGA.POGDP_PT.A","OBS_VALUE","Guyana","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0.0001432857169413638","0.001146168357248887","0.003502869633066039","0.002300542544772255","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","HUN.IM.NGA.POGDP_PT.A","OBS_VALUE","Hungary","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","1.024556163230963","1.080776328543139","1.04261864688477","0.9165613581751384","0.8972573018354233","0.99144847144626","1.056535546170114","1.057179494581143","0.5805625929199466","0.7033079794187084","0.6529964021922249","0.6336536206343645","0.6307022164526999","0.6286195748808945","0.6232429428647784","0.6116764996417823","0.6011837742195263","","","",""
"IMF.STA:FFS(1.0.2)","IRQ.IM.NGA.POGDP_PT.A","OBS_VALUE","Iraq","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.4051428144837927","0.6912168592088494","0.8322755196800617","0.9840510429204575","1.068946039246913","1.09724072066002","1.511296463606113","1.405781014549975","2.0841613047025","1.981764653399218","1.938714424494792","2.194038155499948","1.989657101469018","1.910588114651596","1.82347512063618","1.741791377405309","1.654246914219805","","","",""
"IMF.STA:FFS(1.0.2)","LBR.IM.NGA.POGDP_PT.A","OBS_VALUE","Liberia","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","ZWE.IM.NGA.POGDP_PT.A","OBS_VALUE","Zimbabwe","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","COM.IM.NGA.POGDP_PT.A","OBS_VALUE","Comoros, Union of the","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","GRC.IM.NGA.POGDP_PT.A","OBS_VALUE","Greece","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.1037840843898088","0.1541274363128003","0.2229059887097947","0.2266313834109018","0.2389049905494908","0.3026433552105951","0.4982920608983661","0.4339722060225936","0.05240850989977784","0.1630853937202498","0.1521248681800796","0.1512388703476896","0.1521100678310963","0.152829417504691","0.1531990531259713","0.1515944137748959","0.1500229863337696","","","",""
"IMF.STA:FFS(1.0.2)","KEN.IM.NGA.POGDP_PT.A","OBS_VALUE","Kenya","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","CMR.IM.NGA.POGDP_PT.A","OBS_VALUE","Cameroon","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.2018908659830567","0.2108862515806091","0.2248626218927951","0.2702024323933638","0.2633961776195496","0.335966047499596","0.2537415107975379","0.09910205321482815","0.1434720074127704","0.1674474526007718","0.18566083314865","0.2300478843798628","0.2170092590534242","0.2005138902889363","0.1856799063391053","0.1712874110420669","0.158502428563051","","","",""
"IMF.STA:FFS(1.0.2)","GNQ.IM.NGA.POGDP_PT.A","OBS_VALUE","Equatorial Guinea, Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","1.249716706007683","1.622631225157301","1.522982299668892","1.336932174820422","1.546425932913175","1.705884885621179","1.510833526491211","1.253502656475746","1.38402492022489","1.367317913345743","1.339565654592153","1.207006674911617","1.273372674985516","1.285350198702055","1.299141350570112","1.321129250195032","1.372480051355012","","","",""
"IMF.STA:FFS(1.0.2)","LAO.IM.NGA.POGDP_PT.A","OBS_VALUE","Lao People's Democratic Republic","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","THA.IM.NGA.POGDP_PT.A","OBS_VALUE","Thailand","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","1.439126530619243","1.417528571133365","1.276703793835987","1.182165111239371","1.204191965973484","1.210922054130381","1.243956798542369","1.328568644727764","1.286461239254282","1.303600523112155","1.22228648654647","1.255608334660183","1.273755832280574","1.278792300325704","1.260084003359456","1.233238066881452","1.19987174625651","","","",""
"IMF.STA:FFS(1.0.2)","TUN.IM.NGA.POGDP_PT.A","OBS_VALUE","Tunisia","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","1.288753085427868","0.6398954176983467","1.850094223452454","2.292161974109801","0.5052555202630879","0.2693416317551549","1.682535343876563","2.218312395098512","2.054365452190567","1.99842109354225","1.794418370779617","1.787808439261753","1.905542280610983","1.961569885468968","1.99837422826939","2.033199902276303","2.06393661021806","","","",""
"IMF.STA:FFS(1.0.2)","ALB.IM.NGA.POGDP_PT.A","OBS_VALUE","Albania","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.04409211972979964","0.05487507592391128","0.0549635712438361","0.04169086959133881","0.0733060195823422","0.05501444003557654","0.05160882121679982","0.051541361102657","0.04008562831864848","0.03653756566307862","0.03408195268766721","0.03294481508468165","0.03303406085319123","0.03272687014738928","0.03237613660030981","0.03183966813889326","0.03127231543459547","","","",""
"IMF.STA:FFS(1.0.2)","MYS.IM.NGA.POGDP_PT.A","OBS_VALUE","Malaysia","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","1.658129207466375","1.470658045547545","0.9382843672748502","1.152226029697175","0.1911896608047678","0.0009033878411628623","1.514737667261076","1.777819017113674","1.778696915021937","1.691938522436653","1.508866251314568","1.463973846165849","1.448122325317999","1.426603051553862","1.405972555918492","1.386498097514948","1.359800426137675","","","",""
"IMF.STA:FFS(1.0.2)","TTO.IM.NGA.POGDP_PT.A","OBS_VALUE","Trinidad and Tobago","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","4.146043616696949","4.079735783328056","4.1074988068987","4.247214406128394","4.26378852706778","4.431701596226367","3.369672500428622","2.881408092483428","3.253938480309456","3.273185323106317","3.255258145454258","3.171597717519252","3.068320521143293","2.992054194438156","2.945492468800767","2.901222083592228","2.865607849898754","","","",""
"IMF.STA:FFS(1.0.2)","COL.IM.NGA.POGDP_PT.A","OBS_VALUE","Colombia","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.4945668583225259","0.5406361322943712","0.4606689562174685","0.4566647108583962","0.3929808317361957","0.5285559031519568","0.4538368526291037","0.2938899049054395","0.273556742884498","0.2403752638919399","0.1913302995915826","0.1614375131429215","0.1634363719900749","0.1650568734721939","0.1664097950450345","0.164937908335659","0.1633972490039094","","","",""
"IMF.STA:FFS(1.0.2)","DOM.IM.NGA.POGDP_PT.A","OBS_VALUE","Dominican Republic","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.00804464664880979","0.007774495671927041","0.007473118164099883","0.00755396806967212","0.007472135924160075","0.008719740622496647","0.006239477185327587","0.005636825573556105","0.005519238581015011","0.005931914529391475","0.00558854297515323","0.005425498354615761","0.005415372711580258","0.005380989641131939","0.005336538053381822","0.005239599824976602","0.005132878689824401","","","",""
"IMF.STA:FFS(1.0.2)","GHA.IM.OIL.POGDP_PT.A","OBS_VALUE","Ghana","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","1.321664823098801","0.07955184774456935","0.2326895087498239","0.11217313827459","0.08323755575845433","0.1027336706354798","1.031413029338049","0.9750430295346544","1.491511332580863","0.901233852183558","0.7287457231128577","0.8269789788375279","0.9345278307421046","1.032157269292111","1.103343954909696","1.195887518385246","1.287543206532239","","","",""
"IMF.STA:FFS(1.0.2)","IDN.IM.OIL.POGDP_PT.A","OBS_VALUE","Indonesia","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","5.374431764843545","5.172737093410747","5.00891005279219","5.210851286019617","5.135771333870005","4.760162308382493","4.693920769253279","5.189012605699598","5.386371113488705","5.735053017454339","5.871665873199377","5.858461786953784","5.794746351962223","5.721671472913261","5.647702772233707","5.592644477769518","5.532806229230507","","","",""
"IMF.STA:FFS(1.0.2)","SLE.IM.NGA.POGDP_PT.A","OBS_VALUE","Sierra Leone","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","BGD.IM.OIL.POGDP_PT.A","OBS_VALUE","Bangladesh","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","2.340101860258388","2.468385944543293","2.66508978263483","3.29649746320974","3.090812417130186","2.691939684465413","2.234058175023416","2.901518345244795","2.689333008000998","3.171495354501525","3.68973845221299","3.795890202791061","4.048071954739177","4.271387151061091","4.424039419705471","4.594388855533873","4.747329530337756","","","",""
"IMF.STA:FFS(1.0.2)","LTU.IM.NGA.POGDP_PT.A","OBS_VALUE","Lithuania, Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.4687134222053336","0.4208949722791499","0.3067891353827471","0.2474080509888396","0.233737673426884","0.2911944335173359","0.1428463115337066","0.1348908783920807","0.1148546003242146","0.222028894812658","0.206810394610121","0.2030245975000715","0.2047894486913623","0.2043919488892727","0.2046942210737008","0.2006653213822999","0.1976268651745357","","","",""
"IMF.STA:FFS(1.0.2)","LBY.IM.NGA.POGDP_PT.A","OBS_VALUE","Libya","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","2.102056961762244","2.178255977307688","1.711794049548045","1.510868606367866","1.75950002911001","2.249757629349541","4.084489745025709","2.737164637869144","2.78074878212685","2.618547386876152","3.041666548557032","2.70013432813057","2.906189749188822","3.005059760515118","3.145227872006842","3.325028678870162","3.519593186334182","","","",""
"IMF.STA:FFS(1.0.2)","CZE.IM.OIL.POGDP_PT.A","OBS_VALUE","Czech Republic","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","0.2835642556255734","0.4254898349929286","0.4229910763852268","0.4020827921049559","0.4205263589102198","0.08948904160242564","0.6138387116944581","0.9869212005458892","1.035374318969224","1.144100982520695","1.04243074369591","0.977994934458876","0.9795404472582567","0.9878209500680372","0.9975752884479299","1.004074634143229","1.009493534175649","","","",""
"IMF.STA:FFS(1.0.2)","HRV.IM.NGA.POGDP_PT.A","OBS_VALUE","Croatia, Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.5997679777993674","0.6284495613066427","0.6954711222296337","0.5972115055524565","0.6005673151237135","0.67057076598704","0.6665988860284868","0.6924325557776239","0.3180024219146202","0.4092798900633949","0.3688539238001847","0.3594812547179379","0.3573503604275062","0.3574807116085236","0.356184812751937","0.3507386547005544","0.3450741727106684","","","",""
"IMF.STA:FFS(1.0.2)","BFA.IM.OIL.POGDP_PT.A","OBS_VALUE","Burkina Faso","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","0.2279052343303764","0.2999620399704302","0.4254509305537857","0.1520993440504061","0.4903164417376695","0.1916463526826064","1.153983662364325","3.994349271027172","1.45906350542358","1.156304897701983","1.098021901106993","1.029769803864506","1.04105002231539","1.088284287049538","1.133223366967419","1.214899413247729","1.296715166175056","","","",""
"IMF.STA:FFS(1.0.2)","NAM.IM.NGA.POGDP_PT.A","OBS_VALUE","Namibia","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","PAN.IM.NGA.POGDP_PT.A","OBS_VALUE","Panama","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0.05680722033096476","0.1745217554091603","0.117794061032095","0.1220376660216816","0.138849252603031","0.1045714335826349","0.0982960523107825","0.0531320275553293","0.03833193871797038","0.02860590488099391","0.02795905270744036","0.02829176093231466","0.02841497317407126","0.02742560223050882","","","",""
"IMF.STA:FFS(1.0.2)","TKM.IM.OIL.POGDP_PT.A","OBS_VALUE","Turkmenistan","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","9.490324257270934","8.751830176893311","9.119883707480018","8.286890245331016","7.581359192672898","6.99434353956938","6.580361301379103","6.221040799151281","5.731415813113678","5.401515294789867","5.059629218642233","4.886138489611456","4.740358693348032","4.552984266548197","4.366814076573718","4.192002590443853","4.022056419275892","","","",""
"IMF.STA:FFS(1.0.2)","CYP.IM.NGA.POGDP_PT.A","OBS_VALUE","Cyprus","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","MKD.IM.OIL.POGDP_PT.A","OBS_VALUE","North Macedonia, Republic of","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","1.25581911111089","1.511641400538813","1.455373727073203","0.7543044402749355","0.9361174066069569","0.381150075906179","1.73955772338641","3.212367159623404","2.904626676420539","2.945585889692321","2.789779616552905","2.650343153582207","2.628473238084219","2.61604931537673","2.611568562390661","2.58343347615595","2.549847608661904","","","",""
"IMF.STA:FFS(1.0.2)","BGR.IM.NGA.POGDP_PT.A","OBS_VALUE","Bulgaria","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.7907132977699614","0.7715761813415864","0.742586721482089","0.6130709043008442","0.4987485848703277","0.4763471019081312","0.6481705938220259","0.9747989705876031","0.09433282694868177","0.3551393754686459","0.3316756599179293","0.3297357602638141","0.3321218151697514","0.330944634371076","0.3344003442904091","0.3320512782064245","0.3295943594657362","","","",""
"IMF.STA:FFS(1.0.2)","COG.IM.OIL.POGDP_PT.A","OBS_VALUE","Congo, Republic of","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","1.519907727081184","0.95316233650723","1.120387983496949","1.434300386993762","1.621482453962623","0.1750632679505015","1.086760050447948","1.98126291933979","1.627234768603604","1.097350634783514","1.11798654641336","1.111306672880566","1.132800307835979","1.137017915903712","1.136484726870264","1.150840941213301","1.159926703731795","","","",""
"IMF.STA:FFS(1.0.2)","CPV.IM.NGA.POGDP_PT.A","OBS_VALUE","Cabo Verde","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","KGZ.IM.NGA.POGDP_PT.A","OBS_VALUE","Kyrgyz Republic","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.5172487042496777","0.5779734026899669","0.5417225078778332","0.5437127997150562","0.4921788707948017","0.6048267872870495","0.6530870952145576","0.4832185987828047","0.4911060701406607","0.4071101271147158","0.525875962403194","0.5851994267272168","0.629979614249531","0.7022007272343181","0.7319724950504625","0.7751006395381793","0.8037368728308101","","","",""
"IMF.STA:FFS(1.0.2)","CIV.IM.OIL.POGDP_PT.A","OBS_VALUE","Côte d'Ivoire","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","0.6277063748001337","0.9415010229454736","1.452258868886142","1.377598088037215","1.372603261282689","0.6993028599538729","1.427313235813578","2.951706652898333","1.541186506494391","1.157328202206496","1.182577322780973","1.202420108670988","1.267617774132069","1.32483287528568","1.371801871802477","1.461153359488817","1.553958622875528","","","",""
"IMF.STA:FFS(1.0.2)","GAB.IM.OIL.POGDP_PT.A","OBS_VALUE","Gabon","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","7.005653063817978","6.137210097867402","2.914185344294732","2.613985487535135","2.664398406387723","1.362503754613985","0.2913560189391439","0.9379425893565516","0.8096628911784152","0.771572475055021","0.8376119159756058","0.8299205899375627","0.8355613009089102","0.8319074832703677","0.8251193052475229","0.8228000723165863","0.8207492951913112","","","",""
"IMF.STA:FFS(1.0.2)","PRT.IM.NGA.POGDP_PT.A","OBS_VALUE","Portugal","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.2892182568552166","0.3071115013220529","0.3592056029564435","0.2914432388290031","0.2779970087424267","0.2588645360120332","0.3807990444535779","0.07302019285035564","0.0146020869962292","0.02195481660194314","0.02397694855995775","0.02607062871614892","0.0294573276769349","0.03346444678746808","0.03711596441076967","0.0401752600752655","0.04285152447288925","","","",""
"IMF.STA:FFS(1.0.2)","UGA.IM.OIL.POGDP_PT.A","OBS_VALUE","Uganda","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","0.01943525314358093","0.02689068186460286","0.1507182323730047","0.09063220288384349","0.01712854955559973","0.007779720528883901","0.1728160912786858","0.4813320187917452","0.2235916525986572","0.1132953296743258","0.09927668340771485","0.1062952368523543","0.1169271989125966","0.1270206201271214","0.1451394675201099","0.2142124628038294","0.2849169091648005","","","",""
"IMF.STA:FFS(1.0.2)","UZB.IM.NGA.POGDP_PT.A","OBS_VALUE","Uzbekistan, Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","6.542273636818641","7.073234574548152","10.73157265671306","11.17244568815417","10.37500215260951","11.13105855436444","11.0317544335475","9.126150991266345","7.998451347866484","7.234961742154248","6.235380710154248","5.288822664599834","4.960142849620307","4.700991817752815","4.470579404813605","4.277257631740092","4.089503175122192","","","",""
"IMF.STA:FFS(1.0.2)","LVA.IM.OIL.POGDP_PT.A","OBS_VALUE","Latvia, Republic of","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","0.5389708764115429","0.5599571989605757","0.2987806446608519","0.3812091406151331","0.3367610708549641","0.02636121759678357","0.5240946253304744","0.8937957823311513","0.7323437751325362","0.6254611806071684","0.5505703880677909","0.5253653111845104","0.5272731617847273","0.5300660549890468","0.5336145625616972","0.5349645034440576","0.5352382044292495","","","",""
"IMF.STA:FFS(1.0.2)","PAK.IM.OIL.POGDP_PT.A","OBS_VALUE","Pakistan","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","2.765657172760867","3.1891011551639","3.375946243373701","3.473448531219081","3.733055014124845","3.473076888470375","4.464866585613069","4.664924198255714","5.164861120909726","4.952736465686287","5.102703074691268","","","","","","","","","",""
"IMF.STA:FFS(1.0.2)","AGO.IM.NGA.POGDP_PT.A","OBS_VALUE","Angola","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.07633895641903007","0.09185172133659701","0.08108915639510298","0.1410087866255231","0.1963302573162598","0.2738642898908609","0.216191990448443","0.1572033779106219","0.1882471787061758","0.2517560648619985","0.2082490878246216","0.2166906310663015","0.2420351501809955","0.2577180192601514","0.2640376675620423","0.2671830503984635","0.2683508636042553","","","",""
"IMF.STA:FFS(1.0.2)","RWA.IM.NGA.POGDP_PT.A","OBS_VALUE","Rwanda","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.009734582390789124","0.04492654043155185","0.04486722147081583","0.07191908940924712","0.07935465961125184","0.07944232775174818","0.08085115196161873","0.0711703419557772","0.07220219581358489","0.08911354152438372","0.1035918163637666","0.1054092646529675","0.1089466791842556","0.1162621750318871","0.1181991063640641","0.1183670014972306","0.1175815116746297","","","",""
"IMF.STA:FFS(1.0.2)","TJK.IM.OIL.POGDP_PT.A","OBS_VALUE","Tajikistan, Republic of","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","2.202790298377335","3.269513889703126","3.298906253359356","3.660719069736524","3.719492486848416","4.142576529887771","4.645571678028141","5.214937576339936","3.833637748467762","3.567390283379537","3.272110544169793","3.030361643958261","3.056213383903631","3.046110339013391","3.033410847431457","3.01701193577495","2.973489016338157","","","",""
"IMF.STA:FFS(1.0.2)","TZA.IM.NGA.POGDP_PT.A","OBS_VALUE","Tanzania, United Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0","0.0004396395359632574","0.004992901093758229","0","0.07972246796784659","0.1288631888703778","0","0","0.1569189315758077","0.1682037180860136","0.1610554632162454","0.1629811468494915","0.164988368334497","0.1655269293639644","0.1643242496700083","0.1630312166443731","0.1591733254265731","","","",""
"IMF.STA:FFS(1.0.2)","PNG.IM.OIL.POGDP_PT.A","OBS_VALUE","Papua New Guinea","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","0.004152138893597088","0.004728244174272918","0.004561706316612595","0.005077395977897766","0.004734130382469487","0.005301037447095607","0.1289595078131349","0.6151411094787321","0.06209131283978279","0.1397891529118856","0.1470941293622008","0.1644094145152011","0.1907116633400371","0.2109905805328539","0.2364618142723673","0.2608844751493475","0.2811203769402688","","","",""
"IMF.STA:FFS(1.0.2)","CHL.IM.NGA.POGDP_PT.A","OBS_VALUE","Chile","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.2185807565360356","0.2339395308433253","0.2120610369638693","0.1996798060416899","0.2589672844744847","0.2878877498592676","0.2258732912947915","0.1859877106512487","0.2053239538842662","0.1903184250242003","0.1382757866688234","0.09866766653680366","0.08517105792463531","0.08078894943935546","0.07841112674005301","0.07592999792385779","0.07461399007318336","","","",""
"IMF.STA:FFS(1.0.2)","SVN.IM.NGA.POGDP_PT.A","OBS_VALUE","Slovenia, Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.1187294093199802","0.1288219044568659","0.1369973038188781","0.1184056380149502","0.109988259102914","0.08391977395685916","0.1089615996329041","0.2744615564879544","0.06592638861067096","0.04000093488748554","0.03779854897790928","0.03814974987712432","0.04266952247444407","0.04708771361275295","0.05117864483955022","0.05448331902351366","0.0577122815946247","","","",""
"IMF.STA:FFS(1.0.2)","DEU.IM.OIL.POGDP_PT.A","OBS_VALUE","Germany","Implicit fossil fuel subsidies","Petroleum","Percent of GDP","Annual","Units","1.7099208512698","1.716011892994519","1.545028572052585","1.307151114775637","1.409188261746019","0.8386699255463984","0.5912359700190888","0.9754886850416667","0.8493169130994745","0.9025496660675726","0.8406925506505801","0.7918215809494376","0.7718201438717727","0.7509680687670336","0.7270899865178542","0.7031486209938622","0.6805501018750869","","","",""
"IMF.STA:FFS(1.0.2)","BGD.IM.NGA.POGDP_PT.A","OBS_VALUE","Bangladesh","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","1.387472312884007","1.395560852105746","1.31374127726856","1.246855640302566","1.206180249284289","1.121056613664983","1.075816392423221","1.251358904261399","1.218469040478292","1.424318975485879","1.156651444335962","1.161705184719429","1.192394785268845","1.209754995817055","1.233710712548649","1.246232647421188","1.246970871763819","","","",""
"IMF.STA:FFS(1.0.2)","EST.IM.NGA.POGDP_PT.A","OBS_VALUE","Estonia, Republic of","Implicit fossil fuel subsidies","Natural Gas","Percent of GDP","Annual","Units","0.2511537253625621","0.2626271393902424","0.2099188118069842","0.168937155248388","0.1489411465469918","0.1572333966058056","0.1122865819858572","0.12730162320772","0.1040914788956671","0.1355825879272981","0.1278158138813721","0.1293235001346197","0.1307429212422815","0.1320215968709107","0.1333039893439263","0.1326201727128851","0.1318639004719513","","","",""
